"","AlternateID","CommonName","Phylum","Class","Order","Family","Genus","SpeciesName","Collector","CollectionDate","collection_year","CruiseID","Event.ID","Haul","Station","Equipment_Gear","Locality","StartLatitude_N","StartLongitude_W","StationID","TowType","EQ_Latitude","EQ_Longitude"
"7949","2019_3013","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7950","2019_3015","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7951","2019_3015","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7952","2019_3016","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7953","2019_3016","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7954","2019_3017","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7955","2019_3017","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7956","2019_3018","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7957","2019_3018","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7958","2019_3019","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7959","2019_3019","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7960","2019_3020","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7961","2019_3020","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7962","2019_3021","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7963","2019_3021","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7964","2019_3022","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7965","2019_3022","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7966","2019_3023","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7967","2019_3023","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7968","2019_3024","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7969","2019_3024","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7970","2019_3025","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7971","2019_3025","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7972","2019_3026","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7973","2019_3026","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7974","2019_3027","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7975","2019_3027","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7976","2019_3028","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7977","2019_3028","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7978","2019_3029","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7979","2019_3029","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7980","2019_3030","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7981","2019_3030","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7982","2019_3031","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7983","2019_3031","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7984","2019_3032","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7985","2019_3032","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7986","2019_3033","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7987","2019_3033","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7988","2019_3034","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7989","2019_3034","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7990","2019_3035","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7991","2019_3035","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7992","2019_3036","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7993","2019_3036","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7994","2019_3037","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7995","2019_3037","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7996","2019_3038","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7997","2019_3038","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"7998","2019_3039","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"7999","2019_3039","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8000","2019_3040","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8001","2019_3040","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8002","2019_3041","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8003","2019_3041","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8004","2019_3042","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8005","2019_3042","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8006","2019_3043","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8007","2019_3043","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8008","2019_3044","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8009","2019_3044","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8010","2019_3045","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8011","2019_3045","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8012","2019_3046","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8013","2019_3046","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8014","2019_3047","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8015","2019_3047","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8016","2019_3048","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8017","2019_3048","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8018","2019_3049","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8019","2019_3049","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8020","2019_3050","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8021","2019_3050","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8022","2019_3051","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8023","2019_3051","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8024","2019_3052","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8025","2019_3052","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8026","2019_3053","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8027","2019_3053","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8028","2019_3054","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8029","2019_3054","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8030","2019_3055","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8031","2019_3055","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8032","2019_3056","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8033","2019_3056","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8034","2019_3057","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8035","2019_3057","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8036","2019_3058","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
"8037","2019_3058","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20191601061,"Midwater",71.7503,-164.8855
"8038","2019_3059","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalchogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2019",2019,NA,241,NA,NA,"Surface trawl","Chukchi Sea",71.7503,-164.8855,20171601071,"Midwater",71.5032,-164.9592
